user_id,gig_type,city,vehicle_class,monthly_avg_income,raw_income_cv,cohort_adjusted_volatility,income_trend_slope,income_floor_ratio,earning_gap_irregularity,upi_monthly_txns,utility_on_time_ratio,platform_tenure_months,avg_savings_ratio,avg_platform_rating,rating_trend,data_completeness,trust_score
GIG_4601,food_delivery,mumbai,car,27821.06,0.3453,0.08895,-0.01549,0.2917,0.4356,,0.6157,31,0.2388,3.15,-0.511,0.6667,415
GIG_4602,courier,bengaluru,bike,34152.85,0.3247,0.0833,0.00794,0.2016,0.6661,121.0,0.7159,39,0.2835,3.43,0.11,1.0,587
GIG_4603,food_delivery,bengaluru,bike,31491.11,0.239,-0.0058,0.005,0.3854,0.7156,103.0,0.6146,34,0.2732,3.25,0.116,1.0,598
GIG_4604,food_delivery,mumbai,scooter,13879.85,0.2832,0.0222,-0.00273,0.3077,0.4398,91.0,0.7557,32,0.2568,3.48,-0.076,1.0,474
GIG_4605,food_delivery,delhi,scooter,42730.48,0.2084,-0.0592,-0.00242,0.573,0.6798,101.0,0.8387,18,0.2105,,,0.6667,519
GIG_4606,ride_hailing,delhi,car,21577.89,0.3364,0.0962,-0.01674,0.4431,0.5273,,0.9568,11,0.1969,3.22,-0.475,0.6667,544
GIG_4607,food_delivery,mumbai,scooter,47489.11,0.3733,0.1123,0.01165,0.1974,1.1109,131.0,0.9145,43,0.2971,3.78,0.462,1.0,661
GIG_4608,courier,delhi,scooter,16363.01,0.2655,0.01405,-0.00443,0.2699,0.608,67.0,0.7994,15,0.2107,2.7,0.249,1.0,562
GIG_4609,courier,bengaluru,bike,31740.05,0.2631,0.0217,-0.01414,0.3882,0.4322,87.0,0.8319,17,0.2292,3.65,-0.509,1.0,509
GIG_4610,food_delivery,mumbai,scooter,48282.57,0.2263,-0.0347,0.00703,0.4957,0.7928,114.0,0.7705,28,0.27,3.17,0.3,1.0,600
GIG_4611,food_delivery,pune,bike,18172.13,0.1903,-0.0728,0.00141,0.5676,0.8312,72.0,0.8173,24,0.2445,3.68,0.135,1.0,514
GIG_4612,home_services,mumbai,none,11447.43,0.2086,-0.0312,-0.00343,0.2656,0.4661,94.0,0.9405,30,0.295,3.73,-0.19,1.0,542
GIG_4613,food_delivery,delhi,bike,25447.68,0.3325,0.07095,0.0038,0.1523,0.2633,87.0,0.7188,27,0.2813,3.71,0.328,1.0,486
GIG_4614,food_delivery,delhi,bike,37648.76,0.3053,0.04375,0.00116,0.2267,0.9095,101.0,0.8929,27,0.2319,3.66,-0.075,1.0,559
GIG_4615,home_services,pune,car,51621.79,0.2371,0.0065,-0.0132,0.3622,0.7231,,0.7109,8,0.1893,3.16,-0.49,0.6667,407
GIG_4616,courier,bengaluru,car,17259.4,0.1546,-0.0914,-0.00072,0.3933,0.4577,64.0,0.6682,22,0.2434,2.67,0.159,1.0,622
GIG_4617,food_delivery,bengaluru,bike,18513.73,0.2259,-0.0189,0.00614,0.2354,0.285,65.0,1.0,8,0.1731,3.26,0.149,1.0,645
GIG_4618,food_delivery,mumbai,bike,38278.77,0.3873,0.1352,-0.01496,0.2935,0.9696,125.0,0.5689,36,0.266,,,0.6667,343
GIG_4619,ride_hailing,pune,car,32131.16,0.193,-0.0568,-0.00659,0.6022,0.3649,,0.7779,24,0.1851,3.43,-0.352,0.6667,535
GIG_4620,food_delivery,bengaluru,scooter,39274.15,0.4666,0.2038,-0.02042,0.1838,0.7301,115.0,0.8065,25,0.2292,3.31,-0.587,1.0,300
GIG_4621,courier,delhi,scooter,34931.53,0.2373,-0.01415,-0.0013,0.1928,0.5246,85.0,0.8482,16,0.1948,2.87,-0.072,1.0,451
GIG_4622,ride_hailing,hyderabad,car,17937.29,0.2011,-0.0391,-0.00323,0.5602,0.698,86.0,0.8118,28,0.2953,3.58,-0.128,1.0,597
GIG_4623,courier,hyderabad,bike,31661.23,0.2051,-0.0337,0.00202,0.4324,0.8816,82.0,0.7269,21,0.2457,3.19,0.056,1.0,561
GIG_4624,ride_hailing,pune,car,27793.05,0.1837,-0.0661,0.00202,0.5047,0.7189,109.0,,21,0.2794,4.14,0.01,0.6667,628
GIG_4625,food_delivery,bengaluru,scooter,45663.02,0.3126,0.0498,0.01208,0.3067,0.6324,,0.6203,20,0.2382,3.26,0.558,0.6667,757
GIG_4626,courier,mumbai,scooter,16530.38,0.1853,-0.048,-0.00023,0.5858,0.7065,99.0,,38,0.2657,3.51,0.054,0.6667,620
GIG_4627,ride_hailing,bengaluru,car,25322.26,0.1558,-0.1007,0.00128,0.5841,0.6246,101.0,0.6991,37,0.2953,4.15,-0.042,1.0,632
GIG_4628,ride_hailing,mumbai,car,12762.11,0.1991,-0.0529,0.00709,0.285,0.5559,,0.7511,12,0.1955,3.16,0.429,0.6667,547
GIG_4629,ride_hailing,hyderabad,car,47026.01,0.2742,0.034,-0.00276,0.3127,0.7447,85.0,0.909,19,0.2232,3.73,0.085,1.0,581
GIG_4630,ride_hailing,pune,car,22237.65,0.3023,0.0525,0.01548,0.2796,0.2826,109.0,0.6364,32,0.2947,4.22,0.18,1.0,706
GIG_4631,courier,delhi,bike,16620.24,0.2726,0.0106,0.00463,0.22,0.3959,85.0,,22,0.2456,3.12,-0.032,0.6667,489
GIG_4632,food_delivery,bengaluru,scooter,22533.35,0.2801,0.0173,0.00064,0.3408,0.7439,75.0,,22,0.2463,3.15,0.059,0.6667,601
GIG_4633,courier,delhi,bike,43518.98,0.3825,0.1205,-0.01392,0.2086,0.6653,131.0,0.8025,32,0.2961,3.8,-0.513,1.0,403
GIG_4634,ride_hailing,bengaluru,car,33979.69,0.2092,-0.0473,-0.00011,0.4821,0.5242,118.0,0.8137,24,0.2367,3.61,-0.128,1.0,595
GIG_4635,ride_hailing,delhi,car,31105.68,0.1634,-0.0768,0.00235,0.5243,0.4667,117.0,0.7943,35,0.3514,4.25,0.084,1.0,710
GIG_4636,food_delivery,mumbai,scooter,28443.98,0.2559,-0.0051,0.00256,0.1889,0.5737,69.0,0.8868,9,0.1671,3.6,-0.09,1.0,626
GIG_4637,ride_hailing,pune,car,24738.57,0.3038,0.054,0.00987,0.3157,0.4592,104.0,0.8595,41,0.294,4.63,0.484,1.0,692
GIG_4638,home_services,bengaluru,none,34657.34,0.1581,-0.07125,0.0017,0.5836,0.9202,114.0,0.8497,22,0.3183,4.05,-0.076,1.0,706
GIG_4639,courier,mumbai,bike,15198.79,0.1569,-0.0616,-0.00174,0.4837,0.4385,,0.695,20,0.2257,3.13,0.065,0.6667,707
GIG_4640,food_delivery,bengaluru,bike,28967.19,0.2629,0.0181,0.00843,0.3675,0.531,94.0,0.9179,25,0.2464,3.72,0.124,1.0,704
GIG_4641,food_delivery,mumbai,bike,42239.83,0.4122,0.1601,-0.02335,0.5595,1.7644,,0.7354,19,0.1806,3.32,-0.459,0.6667,300
GIG_4642,food_delivery,hyderabad,bike,42250.61,0.3257,0.0552,0.01606,0.476,0.5156,103.0,0.6099,13,0.2197,,,0.6667,698
GIG_4643,home_services,pune,none,31566.27,0.2505,0.0145,-0.00949,0.2868,0.9937,,0.7414,33,0.2466,3.81,-0.179,0.6667,526
GIG_4644,ride_hailing,pune,car,13642.34,0.204,-0.0458,0.00017,0.0816,0.7269,80.0,0.8437,40,0.3265,3.61,-0.119,1.0,502
GIG_4645,ride_hailing,pune,car,21543.85,0.2967,0.0469,-0.01007,0.1458,0.8698,100.0,0.8841,26,0.2511,3.25,-0.342,1.0,393
GIG_4646,courier,hyderabad,scooter,28697.16,0.2345,-0.00035,0.00202,0.2055,0.7926,91.0,0.5979,18,0.1977,3.07,0.342,1.0,408
GIG_4647,food_delivery,bengaluru,bike,31381.99,0.2164,-0.0284,0.00443,0.4046,0.6182,107.0,0.589,37,0.2994,3.35,0.13,1.0,573
GIG_4648,ride_hailing,pune,car,51164.17,0.3048,0.055,-0.01319,0.3232,1.3233,130.0,0.5042,29,0.3031,3.23,-0.178,1.0,410
GIG_4649,food_delivery,hyderabad,scooter,16725.06,0.2434,-0.01895,0.00939,0.4928,0.9887,100.0,0.8111,36,0.2879,3.95,0.234,1.0,709
GIG_4650,ride_hailing,delhi,car,19125.4,0.2254,-0.0148,0.00048,0.2385,0.8421,89.0,0.8335,19,0.213,3.35,-0.184,1.0,569
GIG_4651,ride_hailing,bengaluru,car,24738.76,0.2999,0.0434,0.00084,0.1404,0.7144,115.0,0.9074,34,0.3277,3.75,0.051,1.0,641
GIG_4652,home_services,delhi,bike,21856.14,0.1886,-0.0278,-0.00045,0.4662,0.8175,67.0,0.682,23,0.1918,2.62,-0.113,1.0,509
GIG_4653,ride_hailing,delhi,car,31067.95,0.2947,0.0545,0.00384,0.176,0.761,94.0,0.821,31,0.2649,3.33,-0.06,1.0,487
GIG_4654,food_delivery,bengaluru,scooter,14951.6,0.3011,0.0383,0.01033,0.3464,0.7319,,0.5012,16,0.2072,3.44,0.256,0.6667,438
GIG_4655,ride_hailing,hyderabad,car,15579.36,0.2198,-0.0204,-0.01038,0.4695,0.4662,85.0,0.8512,22,0.1665,4.1,-0.446,1.0,472
GIG_4656,food_delivery,hyderabad,bike,16753.88,0.2128,-0.0577,0.00101,0.3591,0.3869,115.0,0.6843,39,0.3362,4.03,0.196,1.0,690
GIG_4657,courier,hyderabad,scooter,47096.17,0.3627,0.12785,-0.01381,0.1633,0.9199,105.0,1.0,24,0.247,3.93,-0.465,1.0,342
GIG_4658,food_delivery,hyderabad,scooter,31037.69,0.2855,0.02315,-0.00256,0.2738,0.7225,115.0,0.8767,29,0.2843,4.05,0.047,1.0,676
GIG_4659,food_delivery,delhi,car,50887.68,0.3164,0.0233,0.00909,0.4483,1.0056,129.0,0.6379,26,0.2661,3.87,0.298,1.0,667
GIG_4660,food_delivery,pune,bike,46875.25,0.2685,0.0054,-0.01192,0.3896,1.0809,95.0,0.6112,21,0.1438,,,0.6667,458
GIG_4661,food_delivery,mumbai,scooter,40493.49,0.2198,-0.0412,-0.00201,0.4123,0.6345,102.0,0.6468,16,0.2496,3.56,-0.044,1.0,574
GIG_4662,food_delivery,pune,scooter,31950.75,0.3254,0.0628,0.01033,0.2982,0.6674,107.0,,31,0.2578,3.07,0.5,0.6667,596
GIG_4663,food_delivery,bengaluru,bike,14169.82,0.3278,0.083,0.00117,0.2407,0.6531,,0.6301,35,0.3065,3.31,-0.176,0.6667,460
GIG_4664,food_delivery,hyderabad,scooter,26033.73,0.1937,-0.06865,-0.00063,0.6049,0.4978,111.0,0.902,32,0.3402,4.68,0.082,1.0,693
GIG_4665,food_delivery,bengaluru,bike,15534.29,0.2839,0.0391,-0.0007,0.1998,0.6578,75.0,0.9666,21,0.212,3.96,-0.01,1.0,526
GIG_4666,ride_hailing,pune,car,47355.81,0.2682,0.0184,-0.00729,0.1167,0.685,100.0,0.8134,24,0.2212,3.4,-0.242,1.0,367
GIG_4667,home_services,bengaluru,none,51483.22,0.195,-0.03435,-0.00398,0.5593,1.1484,119.0,0.85,30,0.334,4.48,-0.157,1.0,614
GIG_4668,food_delivery,delhi,bike,54426.83,0.1919,-0.06965,0.00347,0.4257,0.775,,0.6734,21,0.2701,3.16,-0.03,0.6667,688
GIG_4669,ride_hailing,hyderabad,car,11112.08,0.2238,-0.0164,0.01083,0.5817,0.9411,100.0,0.9377,43,0.3165,4.0,0.441,1.0,817
GIG_4670,home_services,hyderabad,none,18461.97,0.1646,-0.0719,-0.00244,0.3177,0.4178,70.0,0.9175,12,0.2044,3.1,-0.052,1.0,542
GIG_4671,ride_hailing,hyderabad,car,43634.82,0.2928,0.0526,0.01586,0.3714,0.4169,117.0,0.6855,20,0.2837,3.42,0.457,1.0,665
GIG_4672,ride_hailing,delhi,car,12371.14,0.2178,-0.0224,-0.00795,0.6609,0.4692,85.0,0.7629,28,0.2855,3.91,-0.409,1.0,521
GIG_4673,food_delivery,delhi,scooter,41284.92,0.2535,-0.0141,0.00456,0.2961,0.317,113.0,0.7759,27,0.2864,3.71,0.02,1.0,669
GIG_4674,home_services,pune,none,30559.34,0.2362,0.0002,-0.00916,0.5612,0.6709,73.0,0.577,25,0.1775,3.35,-0.418,1.0,415
GIG_4675,food_delivery,delhi,bike,35940.09,0.2616,5e-05,0.01038,0.4603,0.3552,92.0,0.7624,30,0.2173,3.44,0.297,1.0,599
GIG_4676,food_delivery,pune,scooter,27927.51,0.2865,0.0239,0.00736,0.329,0.7853,113.0,0.5183,35,0.287,3.43,-0.087,1.0,571
GIG_4677,courier,bengaluru,scooter,46456.99,0.2254,-0.0061,0.00811,0.3526,0.6595,,,13,0.2157,2.19,0.383,0.3333,658
GIG_4678,food_delivery,hyderabad,scooter,44930.52,0.2102,-0.05215,-0.00042,0.2912,0.7928,96.0,,16,0.141,2.59,-0.124,0.6667,518
GIG_4679,courier,hyderabad,scooter,20718.38,0.1566,-0.07825,0.00439,0.745,0.5896,106.0,0.6739,41,0.3161,4.31,0.176,1.0,665
GIG_4680,home_services,hyderabad,none,32291.2,0.3234,0.0869,0.01351,0.279,0.8113,65.0,0.812,7,0.1736,2.99,0.49,1.0,680
GIG_4681,ride_hailing,bengaluru,car,42315.1,0.2635,0.007,-0.00794,0.2089,0.5924,82.0,0.5721,13,0.1545,2.78,-0.427,1.0,397
GIG_4682,ride_hailing,mumbai,car,31372.25,0.2158,-0.0362,-0.00071,0.4495,0.5955,81.0,0.5282,26,0.2284,3.47,0.025,1.0,498
GIG_4683,courier,pune,bike,30567.78,0.1622,-0.0704,-0.00241,0.4782,0.874,96.0,0.5,25,0.2297,3.56,0.033,1.0,605
GIG_4684,ride_hailing,pune,bike,16245.79,0.1763,-0.05925,0.0001,0.5298,0.6596,89.0,0.8895,32,0.2691,4.32,0.012,1.0,650
GIG_4685,food_delivery,hyderabad,bike,24677.65,0.3021,0.0316,-0.00895,0.4929,0.8397,72.0,0.6994,9,0.1854,3.16,-0.369,1.0,587
GIG_4686,ride_hailing,pune,car,36958.51,0.1868,-0.063,0.00132,0.546,0.9983,118.0,0.5093,43,0.3006,3.63,0.012,1.0,589
GIG_4687,food_delivery,pune,bike,37464.62,0.2776,0.0145,0.00046,0.2943,0.4105,98.0,0.6383,23,0.2045,3.07,-0.268,1.0,508
GIG_4688,food_delivery,hyderabad,scooter,48869.81,0.3038,0.04145,-0.01373,0.4894,0.3025,128.0,0.7016,32,0.3097,4.65,-0.581,1.0,517
GIG_4689,ride_hailing,bengaluru,car,42779.76,0.2114,-0.0451,0.0064,0.2024,0.6372,124.0,0.9036,25,0.2498,3.38,0.268,1.0,587
GIG_4690,home_services,delhi,none,22008.39,0.2429,0.0013,0.00494,0.304,0.9954,71.0,0.9722,16,0.2284,3.41,0.073,1.0,561
GIG_4691,courier,delhi,bike,21293.38,0.1675,-0.0945,0.00245,0.3793,1.0582,108.0,0.618,31,0.2433,3.79,0.107,1.0,622
GIG_4692,food_delivery,bengaluru,bike,30493.13,0.2238,-0.021,-0.00029,0.3595,0.5635,81.0,0.6587,22,0.2218,3.7,0.073,1.0,598
GIG_4693,food_delivery,pune,car,53843.95,0.2554,-0.0199,-0.00643,0.2707,0.8371,130.0,0.5855,37,0.2801,3.07,-0.226,1.0,492
GIG_4694,food_delivery,delhi,scooter,39413.28,0.4076,0.14,-0.01967,0.1876,0.607,115.0,0.6513,25,0.2294,3.46,-0.526,1.0,390
GIG_4695,food_delivery,pune,bike,23004.26,0.2644,0.0013,0.00193,0.2977,0.681,102.0,0.6951,21,0.1847,3.48,-0.069,1.0,598
GIG_4696,ride_hailing,bengaluru,car,53107.46,0.3652,0.1087,-0.01896,0.4299,0.401,134.0,0.7558,30,0.2363,3.92,-0.303,1.0,346
GIG_4697,home_services,pune,none,32167.22,0.2672,0.0312,0.00607,0.2437,0.9608,83.0,,17,0.1433,2.48,0.113,0.6667,484
GIG_4698,ride_hailing,delhi,car,15636.72,0.2418,0.0016,0.00218,0.433,0.3917,87.0,0.9873,34,0.2922,4.06,-0.012,1.0,674
GIG_4699,courier,hyderabad,scooter,38267.07,0.2314,-0.00345,0.00158,0.2428,0.754,107.0,0.6543,32,0.2503,3.49,-0.09,1.0,615
GIG_4700,courier,delhi,scooter,48431.05,0.2496,-0.00185,0.01421,0.6111,0.4621,108.0,0.9607,16,0.2404,3.59,0.276,1.0,836
GIG_4701,ride_hailing,mumbai,car,42125.33,0.1807,-0.0713,-0.0001,0.398,0.36,125.0,,34,0.317,3.61,0.12,0.6667,711
GIG_4702,food_delivery,delhi,scooter,16332.61,0.1929,-0.0747,0.00119,0.5977,1.0626,,0.637,10,0.1963,3.12,-0.149,0.6667,658
GIG_4703,ride_hailing,pune,car,10984.74,0.1781,-0.0717,0.00105,0.3342,0.6239,70.0,0.8156,9,0.2046,3.93,-0.036,1.0,579
GIG_4704,ride_hailing,hyderabad,scooter,21245.62,0.2631,0.0327,-0.01253,0.326,0.6898,83.0,0.7125,23,0.3316,,,0.6667,396
GIG_4705,ride_hailing,mumbai,car,47967.85,0.2155,-0.0365,-0.0055,0.3364,0.3213,115.0,0.694,28,0.2415,3.85,-0.033,1.0,541
GIG_4706,home_services,hyderabad,none,49452.77,0.2472,0.0107,0.00904,0.1867,0.3831,,0.7289,33,0.2615,3.87,0.313,0.6667,525
GIG_4707,home_services,delhi,none,30587.43,0.3693,0.1277,0.00584,0.1302,0.4146,80.0,0.6873,26,0.1827,2.62,-0.016,1.0,497
GIG_4708,food_delivery,hyderabad,scooter,44714.49,0.2709,0.00855,-0.0136,0.5627,0.8108,109.0,0.8765,34,0.3113,4.26,-0.514,1.0,461
GIG_4709,ride_hailing,delhi,car,25611.2,0.1764,-0.0638,-0.00384,0.6661,1.0047,,0.9582,34,0.3074,4.04,-0.052,0.6667,650
GIG_4710,ride_hailing,hyderabad,car,32174.7,0.2879,0.0477,-0.00038,0.172,0.322,101.0,0.6994,33,0.2687,3.2,-0.075,1.0,490
GIG_4711,food_delivery,pune,scooter,36112.72,0.2626,0.0,0.01234,0.2581,0.407,98.0,0.8886,20,0.2624,3.42,0.323,1.0,636
GIG_4712,courier,bengaluru,bike,26883.64,0.229,-0.0124,0.0041,0.2023,0.7328,112.0,0.5464,31,0.2771,3.46,-0.085,1.0,499
GIG_4713,ride_hailing,mumbai,car,27544.37,0.2469,-0.0051,0.01192,0.3664,0.7044,116.0,0.6606,28,0.2918,3.68,0.38,1.0,847
GIG_4714,ride_hailing,mumbai,car,48957.55,0.2457,-0.0063,-0.01304,0.5338,0.6233,125.0,,38,0.3106,4.2,-0.35,0.6667,504
GIG_4715,food_delivery,mumbai,bike,31217.21,0.2978,0.0457,0.00751,0.3446,0.7302,102.0,,25,0.2148,3.29,0.314,0.6667,636
GIG_4716,food_delivery,hyderabad,bike,24532.57,0.3478,0.0773,-0.01659,0.2839,0.6007,87.0,0.8707,14,0.1555,3.57,-0.426,1.0,326
GIG_4717,food_delivery,bengaluru,bike,48572.38,0.1977,-0.0471,0.007,0.3427,0.4073,108.0,0.9458,24,0.2494,3.52,0.204,1.0,616
GIG_4718,courier,delhi,car,45011.59,0.2635,0.03805,0.00555,0.3085,0.7933,99.0,0.5,30,0.2343,2.94,0.194,1.0,612
GIG_4719,home_services,hyderabad,none,46419.27,0.2942,0.0577,-0.01407,0.2799,0.6624,113.0,0.7313,20,0.2432,2.99,-0.523,1.0,459
GIG_4720,home_services,hyderabad,none,46465.41,0.1922,-0.0443,-0.00472,0.3661,0.8608,110.0,0.7204,22,0.2329,3.23,0.073,1.0,478
GIG_4721,ride_hailing,delhi,car,42749.71,0.1592,-0.081,-0.00147,0.5484,0.4694,86.0,0.5138,16,0.1838,2.98,-0.001,1.0,535
GIG_4722,ride_hailing,bengaluru,car,50802.84,0.3379,0.0814,-0.01944,0.5583,0.869,110.0,0.5552,26,0.267,3.44,-0.506,1.0,342
GIG_4723,food_delivery,pune,scooter,53036.26,0.3065,0.0439,0.01351,0.5414,0.5691,116.0,0.6177,19,0.208,3.62,0.392,1.0,680
GIG_4724,food_delivery,bengaluru,scooter,47290.53,0.1626,-0.1002,-0.00193,0.4567,0.5072,93.0,,19,0.1936,3.02,-0.171,0.6667,556
GIG_4725,home_services,mumbai,car,34620.52,0.1841,-0.0444,0.001,0.4275,0.6071,96.0,,16,0.2092,3.15,-0.279,0.6667,534
GIG_4726,courier,pune,bike,51295.12,0.2297,-0.0029,0.0031,0.4812,0.9448,117.0,0.9722,21,0.2211,3.36,0.081,1.0,623
GIG_4727,ride_hailing,delhi,car,34310.19,0.3151,0.0749,-0.00444,0.1679,0.5791,109.0,0.6748,29,0.2415,2.9,-0.167,1.0,469
GIG_4728,food_delivery,pune,bike,29078.86,0.2391,-0.024,-0.00915,0.4572,0.6677,107.0,0.8742,33,0.3187,3.78,-0.278,1.0,554
GIG_4729,courier,hyderabad,bike,34693.25,0.3159,0.0771,0.01327,0.2826,0.9381,107.0,0.7965,31,0.2874,3.26,0.516,1.0,635
GIG_4730,food_delivery,pune,bike,39757.01,0.2403,-0.0228,-0.00993,0.3518,0.6752,142.0,0.6923,31,0.3196,,,0.6667,302
GIG_4731,food_delivery,delhi,bike,35822.95,0.3836,0.12205,-0.01864,0.255,0.7285,123.0,0.7551,31,0.2782,4.27,-0.326,1.0,458
GIG_4732,courier,delhi,bike,28629.57,0.248,-0.014,-0.00809,0.2786,0.6719,70.0,0.7155,17,0.1656,2.39,-0.237,1.0,378
GIG_4733,food_delivery,delhi,bike,17225.78,0.3715,0.10995,-0.01848,0.408,0.6909,90.0,0.7433,28,0.2563,3.29,-0.26,1.0,540
GIG_4734,courier,delhi,bike,41793.17,0.2635,0.0015,-0.00972,0.2468,1.3864,124.0,0.5999,35,0.2866,3.39,-0.348,1.0,348
GIG_4735,ride_hailing,mumbai,car,15961.91,0.2541,0.0021,0.00591,0.3909,0.9684,,0.7185,25,0.2325,3.51,0.157,0.6667,606
GIG_4736,food_delivery,hyderabad,bike,52959.85,0.3009,0.0304,-0.00384,0.1045,0.7862,129.0,0.8391,25,0.3078,3.72,-0.16,1.0,383
GIG_4737,home_services,mumbai,none,32298.52,0.2878,0.048,0.00304,0.1223,1.029,109.0,0.8958,31,0.2629,2.95,0.041,1.0,533
GIG_4738,ride_hailing,pune,car,16284.06,0.2627,0.0129,0.01219,0.5614,0.403,63.0,0.8376,22,0.2476,3.91,0.652,1.0,840
GIG_4739,food_delivery,bengaluru,scooter,46717.33,0.2908,0.028,-0.00163,0.1454,0.6438,101.0,0.8776,15,0.2302,2.89,-0.039,1.0,649
GIG_4740,food_delivery,bengaluru,bike,12582.37,0.402,0.1572,-0.01669,0.2473,1.0307,69.0,0.7248,19,0.2381,3.03,-0.282,1.0,425
GIG_4741,courier,hyderabad,bike,48621.88,0.3077,0.0689,-0.00203,0.3423,0.338,139.0,0.8994,26,0.2719,,,0.6667,563
GIG_4742,ride_hailing,pune,car,26595.79,0.2358,-0.014,0.00331,0.2537,0.841,102.0,0.9795,29,0.3196,3.39,-0.005,1.0,570
GIG_4743,home_services,pune,none,23925.55,0.2247,-0.0113,-0.01109,0.3242,0.3226,,0.8837,10,0.1818,3.02,-0.491,0.6667,381
GIG_4744,home_services,mumbai,car,55780.08,0.2978,0.0693,0.01376,0.3485,0.4758,154.0,,33,0.3776,4.36,0.47,0.6667,852
GIG_4745,ride_hailing,delhi,scooter,19540.72,0.26,0.0002,0.00789,0.2928,0.8082,,1.0,29,0.2836,4.08,0.211,0.6667,700
GIG_4746,ride_hailing,mumbai,car,38343.94,0.2166,-0.0354,-0.00187,0.2805,1.2064,98.0,0.7793,25,0.2843,3.16,-0.158,1.0,568
GIG_4747,courier,bengaluru,scooter,24008.71,0.138,-0.0935,0.00037,0.6021,0.5596,111.0,,34,0.3138,3.18,0.122,0.6667,523
GIG_4748,home_services,delhi,car,18351.73,0.2722,0.0694,-0.00028,0.2724,0.49,63.0,0.8368,20,0.2208,3.04,0.019,1.0,418
GIG_4749,courier,hyderabad,bike,20387.05,0.1339,-0.1049,0.00017,0.6458,0.5129,89.0,0.8343,18,0.2394,3.6,0.091,1.0,492
GIG_4750,ride_hailing,hyderabad,car,52628.59,0.2271,-0.0131,-0.01062,0.6891,0.8461,142.0,0.5507,45,0.2936,3.56,-0.429,1.0,481
GIG_4751,food_delivery,pune,bike,12974.1,0.3423,0.0792,-0.0017,0.1714,0.8098,89.0,,29,0.2685,3.14,-0.011,0.6667,378
GIG_4752,food_delivery,bengaluru,scooter,32134.92,0.4011,0.1383,-0.01072,0.3044,1.1161,103.0,0.7183,19,0.2367,2.74,-0.364,1.0,362
GIG_4753,courier,pune,bike,53405.51,0.3292,0.0966,-0.01867,0.5593,0.9316,144.0,0.6722,35,0.284,3.14,-0.5,1.0,320
GIG_4754,food_delivery,pune,bike,33767.93,0.3972,0.1341,-0.02111,0.2212,0.7838,120.0,,33,0.2708,3.45,-0.379,0.6667,423
GIG_4755,courier,hyderabad,scooter,21974.87,0.179,-0.05585,0.00039,0.2901,0.8994,88.0,0.6559,24,0.2712,3.46,-0.063,1.0,498
GIG_4756,ride_hailing,bengaluru,scooter,43202.2,0.3428,0.121,-0.01715,0.3962,0.7384,125.0,0.846,26,0.2617,3.83,-0.532,1.0,394
GIG_4757,courier,mumbai,car,21209.28,0.3447,0.1279,-0.00837,0.3374,0.9208,111.0,0.7119,26,0.2641,3.59,-0.32,1.0,439
GIG_4758,courier,bengaluru,scooter,46644.88,0.2015,-0.03,0.00303,0.4688,1.2958,122.0,0.7426,35,0.3299,4.42,0.064,1.0,708
GIG_4759,home_services,pune,none,53632.2,0.1987,-0.0373,0.00542,0.3539,0.2565,108.0,0.6494,17,0.2039,3.19,0.381,1.0,669
GIG_4760,courier,pune,scooter,52195.25,0.1621,-0.06925,-0.00099,0.5404,0.3279,145.0,0.8501,33,0.3224,4.04,-0.054,1.0,694
GIG_4761,ride_hailing,delhi,car,12604.42,0.1885,-0.0517,0.00887,0.4779,0.2691,81.0,0.6407,30,0.2884,3.34,0.342,1.0,561
GIG_4762,ride_hailing,delhi,car,47383.66,0.2169,-0.0233,0.00578,0.4215,1.3508,98.0,0.7073,27,0.1681,3.34,0.107,1.0,667
GIG_4763,ride_hailing,hyderabad,bike,45851.91,0.231,0.0041,-0.0011,0.3962,0.5188,98.0,,24,0.1745,3.27,0.158,0.6667,519
GIG_4764,food_delivery,hyderabad,bike,45849.24,0.2771,0.0066,0.00559,0.319,0.4108,101.0,0.8352,19,0.2063,3.6,0.159,1.0,607
GIG_4765,courier,bengaluru,bike,13812.03,0.2171,-0.0243,-0.00035,0.4414,0.9327,68.0,0.8068,23,0.2589,3.47,0.037,1.0,572
GIG_4766,food_delivery,bengaluru,bike,31918.73,0.2282,-0.0166,-0.00028,0.3493,0.6541,114.0,0.8488,20,0.2694,3.46,0.111,1.0,469
GIG_4767,food_delivery,mumbai,scooter,37914.51,0.2812,0.0202,0.00612,0.2894,0.9837,86.0,0.7325,14,0.1888,3.18,0.264,1.0,515
GIG_4768,food_delivery,mumbai,bike,11690.29,0.4318,0.1797,-0.0178,0.1328,0.7455,63.0,0.6138,17,0.179,2.64,-0.442,1.0,387
GIG_4769,food_delivery,pune,scooter,53481.39,0.2269,-0.0357,-0.00056,0.4726,0.8963,115.0,,21,0.1699,3.1,-0.142,0.6667,461
GIG_4770,food_delivery,bengaluru,bike,19308.88,0.2795,0.0347,-0.00193,0.2632,0.6745,116.0,,29,0.2996,3.63,-0.105,0.6667,606
GIG_4771,courier,bengaluru,scooter,35376.57,0.1954,-0.0361,-0.00692,0.5434,1.1804,110.0,,22,0.2722,3.82,-0.307,0.6667,529
GIG_4772,ride_hailing,hyderabad,car,35137.69,0.2062,-0.034,0.00217,0.444,0.6374,144.0,0.8595,38,0.2807,4.22,0.347,1.0,786
